sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
11/25/2025,7:06:53.85 PM,1m 44.9s,104.9,44.5659948301052,-123.279116927416,45.6,106.6,48.5,311,400.4,4.56248,8.321897,-0.894776,5.144962,-4.47388,7.158208,0,4.47388,-1,9.5,149.3,149.3,251.3,P-GPS,Auto Fly,,16,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.6,9.1,129.8,129.8,False,False,False,False,False,True,,True,Normal,100,100,1597,875,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.889,493,1399,6.889,False,3.443,3.446,0.016,False,True,5.236,78.6,70.8,78.6,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,53.4,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:53.95 PM,1m 45.0s,105.0,44.5659942049977,-123.279119360378,45.6,106.6,48.5,311,401.1,4.611569,8.321897,-1.11847,5.144962,-4.47388,7.158208,0,4.47388,-1.4,9.6,149.2,149.2,250.1,P-GPS,Auto Fly,,17,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.6,9.3,129.7,129.7,False,False,False,False,False,True,,True,Normal,100,100,1597,834,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.889,493,1399,6.889,False,3.443,3.446,0.016,False,True,5.236,78.6,70.8,78.6,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,52.7,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:54.05 PM,1m 45.1s,105.1,44.5659936684038,-123.279121948554,45.6,106.6,48.5,311,401.8,4.828889,8.321897,-1.11847,5.144962,-4.697574,7.158208,0,4.47388,-0.9,9.5,149.3,149.3,253.7,P-GPS,Auto Fly,,17,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.7,9.3,129.7,129.7,False,False,False,False,False,True,,True,Normal,100,100,1607,798,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.881,489,1399,6.881,False,3.443,3.446,0.016,False,True,5.412,78.6,70.8,78.6,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,52.0,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:54.15 PM,1m 45.2s,105.2,44.565993108345,-123.279124586849,45.6,106.6,48.8,311,402.5,4.88555,8.321897,-1.342164,5.144962,-4.697574,7.158208,0,4.47388,-0.2,9.7,149.4,149.4,253.4,P-GPS,Auto Fly,,17,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.7,9.5,129.7,129.7,False,False,False,False,False,True,,True,Normal,100,100,1607,773,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.881,489,1399,6.881,False,3.44,3.441,0.016,False,True,5.412,78.6,70.8,78.6,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,51.3,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:54.25 PM,1m 45.3s,105.3,44.5659924118237,-123.279126872868,45.6,106.6,49.2,311,403.2,4.88555,8.321897,-1.342164,5.144962,-4.697574,7.158208,0,4.47388,0,9.8,149.4,149.4,246.8,P-GPS,Auto Fly,,17,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.6,9.6,129.6,129.6,False,False,False,False,False,True,,True,Normal,100,100,1599,783,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.881,489,1399,6.881,False,3.44,3.441,0.016,False,True,5.412,78.6,70.8,78.6,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,50.7,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:54.35 PM,1m 45.4s,105.4,44.5659917973649,-123.279129607446,45.6,106.6,49.2,311,403.9,5.101008,8.321897,-1.342164,5.144962,-4.921268,7.158208,0,4.47388,0,9.8,149.3,149.3,252.4,P-GPS,Auto Fly,,17,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.7,9.2,129.7,129.7,False,False,False,False,False,True,,True,Normal,100,100,1595,789,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.881,489,1399,6.881,False,3.44,3.441,0.016,False,True,5.412,78.6,70.8,78.6,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,49.9,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:54.45 PM,1m 45.5s,105.5,44.5659909939925,-123.279132009491,45.6,106.6,49.5,311,404.6,5.101008,8.321897,-1.342164,5.144962,-4.921268,7.158208,0,4.47388,-0.4,9.4,149.3,149.3,244.8,P-GPS,Auto Fly,,17,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.6,9,129.7,129.7,False,False,False,False,False,True,,True,Normal,100,100,1593,791,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.881,489,1399,6.881,False,3.44,3.441,0.016,False,True,5.412,78.6,70.8,78.6,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,49.2,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:54.55 PM,1m 45.6s,105.6,44.5659903477761,-123.279134834675,45.6,106.6,49.5,311,405.4,5.101008,8.321897,-1.342164,5.144962,-4.921268,7.158208,0,4.47388,-0.4,9.4,149.3,149.3,252.2,P-GPS,Auto Fly,,17,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.6,9,129.6,129.6,False,False,False,False,False,True,,True,Normal,100,100,1593,806,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.881,489,1399,6.881,False,3.44,3.441,0.016,False,True,5.412,78.6,70.8,78.6,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,48.5,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:54.65 PM,1m 45.7s,105.7,44.5659895136956,-123.279137320954,45.6,106.6,49.5,311,406.1,5.377968,8.321897,-1.565858,5.144962,-5.144962,7.158208,0,4.47388,-0.6,9.4,149.3,149.3,244.7,P-GPS,Auto Fly,,17,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.6,9,129.7,129.7,False,False,False,False,False,True,,True,Normal,100,100,1593,812,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.881,489,1399,6.881,False,3.44,3.441,0.016,False,True,5.412,78.6,70.8,78.6,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,47.8,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:54.75 PM,1m 45.8s,105.8,44.5659888078919,-123.279140190099,45.6,106.6,49.5,311,406.9,5.377968,8.321897,-1.565858,5.144962,-5.144962,7.158208,0,4.47388,-0.7,9.5,149.3,149.3,250.9,P-GPS,Auto Fly,,17,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.6,9.2,129.7,129.7,False,False,False,False,False,True,,True,Normal,100,100,1591,831,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.881,489,1399,6.881,False,3.44,3.441,0.016,False,True,5.412,78.6,70.8,78.6,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,47.0,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:54.86 PM,1m 45.9s,105.9,44.5659878835416,-123.279142834672,45.6,106.6,49.5,311,407.7,5.377968,8.321897,-1.565858,5.144962,-5.144962,7.158208,0,4.47388,-0.6,9.5,149.3,149.3,243.8,P-GPS,Auto Fly,,16,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.7,9.2,129.7,129.7,False,False,False,False,False,True,,True,Normal,100,100,1560,842,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.881,489,1399,6.881,False,3.44,3.441,0.016,False,True,5.412,78.6,70.8,78.6,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,46.2,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:54.96 PM,1m 46.0s,106.0,44.5659871474025,-123.279145771589,45.6,106.6,49.5,311,408.5,5.377968,8.321897,-1.565858,5.144962,-5.144962,7.158208,0,4.47388,-0.7,9.4,149.3,149.3,250.6,P-GPS,Auto Fly,,16,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.6,8.7,129.6,129.6,False,False,False,False,False,True,,True,Normal,100,100,1519,887,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.881,489,1399,6.881,False,3.44,3.441,0.016,False,True,5.412,78.6,70.8,78.6,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,45.4,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:55.06 PM,1m 46.1s,106.1,44.5659862979786,-123.279148483499,45.6,106.6,49.5,311,409.2,5.447304,8.321897,-1.789552,5.144962,-5.144962,7.158208,0,4.47388,-1,8.8,149.3,149.3,246.2,P-GPS,Auto Fly,,16,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.6,7.8,129.7,129.7,False,False,False,False,False,True,,True,Normal,100,100,1469,938,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.874,489,1399,6.874,False,3.44,3.441,0.016,False,True,5.397,78.8,70.8,78.8,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,44.6,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:55.16 PM,1m 46.2s,106.2,44.5659855380019,-123.279151459906,45.6,106.6,49.5,311,410.1,5.447304,8.321897,-1.789552,5.144962,-5.144962,7.158208,0,4.47388,-1.1,7.6,149.3,149.3,250.2,P-GPS,Auto Fly,,16,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.7,6.4,129.7,129.7,False,False,False,False,False,True,,True,Normal,100,100,1374,973,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.874,489,1399,6.874,False,3.437,3.437,0.016,False,True,5.397,78.8,70.8,78.8,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,43.8,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:55.26 PM,1m 46.3s,106.3,44.5659846432418,-123.279154245047,45.6,106.6,49.5,311,410.8,5.447304,8.321897,-1.789552,5.144962,-5.144962,7.158208,0,4.47388,-1.2,6.1,149.3,149.3,245.7,P-GPS,Auto Fly,,16,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.6,3.8,129.7,129.7,False,False,False,False,False,True,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.874,489,1399,6.874,False,3.437,3.437,0.016,False,True,5.397,78.8,70.8,78.8,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,43.0,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:55.36 PM,1m 46.4s,106.4,44.5659838807037,-123.279157165478,45.6,106.6,49.5,311,411.7,5.447304,8.321897,-1.789552,5.144962,-5.144962,7.158208,0,4.47388,-1.5,2.3,149.4,149.4,249.8,P-GPS,Auto Fly,,16,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.7,0.5,129.6,129.6,False,False,False,False,False,True,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.874,489,1399,6.874,False,3.437,3.437,0.016,False,True,5.397,78.8,70.8,78.8,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,42.2,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
11/25/2025,7:06:55.46 PM,1m 46.5s,106.5,44.565983263632,-123.279159845307,45.6,106.6,49.5,311,412.4,5.164377,8.321897,-1.565858,5.144962,-4.921268,7.158208,0,4.47388,-1.8,0.7,149.3,149.3,252.0,P-GPS,Auto Fly,,16,5,True,,Neo,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,-79.7,-0.5,129.7,129.7,False,False,False,False,False,True,,True,Normal,100,100,1024,1024,1024,1024,C,False,False,False,False,False,0,False,False,False,False,35,6.874,489,1399,6.874,False,3.437,3.437,0.016,False,True,5.397,78.8,70.8,78.8,,,,,,,,,Idle,,,,,,1,Go Home,False,False,True,False,False,False,False,False,True,False,False,False,44.5659503952911,-123.279312848653,41.5,,393.7,True,1,1,False,False,False,False,,True,False,False,,98.4,,9.8,21,SE,N,1.34,3.57,Calm,True,False,,1.19.0,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,129.5,0.4,104.9,8.321864,4.47388,0,4839,XRDrone,1581F87LB24AL002,7YZFM7V31129DM,6UZTN4P0011919,87HKMACAG0W7J6,DJI Fly,,1.19.0,AD700193-57D5-3872-3DB4-884CCCF8546D,1581F87LB24AL00201LN,7YZFM7V31129DM,,6UZTN4P0011919,87HKMACAG0W7J6,,,,,,
